periodo;sexo;region;provincia;nivel_geografico;ubicacion;causa_mortalidad;tipo_causa;tasa_mortalidad;riesgo_mortalidad;esperanza_vida;categoria_ev
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Suicidio;Accidental;14.38;Muy bajo;18.0;Baja
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Suicidio;Accidental;13.79;Muy bajo;19.5;Media
2014;Hombres;España;Valencia;PROVINCIA;Valencia;Suicidio;Accidental;10.98;Muy bajo;18.6;Baja
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Suicidio;Accidental;9.47;Muy bajo;18.7;Baja
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Suicidio;Accidental;9.97;Muy bajo;19.1;Media
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Suicidio;Accidental;10.97;Muy bajo;18.4;Baja
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Suicidio;Accidental;7.72;Muy bajo;19.2;Media
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Suicidio;Accidental;0.61;Muy bajo;23.1;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Suicidio;Accidental;3.68;Muy bajo;22.3;Alta
2014;Mujeres;España;Alicante;PROVINCIA;Alicante;Suicidio;Accidental;4.02;Muy bajo;22.9;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Suicidio;Accidental;3.83;Muy bajo;22.1;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Suicidio;Accidental;5.55;Muy bajo;23.3;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Suicidio;Accidental;1.6;Muy bajo;23.2;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Suicidio;Accidental;7.27;Muy bajo;23.5;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Suicidio;Accidental;3.84;Muy bajo;23.1;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Suicidio;Accidental;6.04;Muy bajo;23.0;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Suicidio;Accidental;0.97;Muy bajo;23.9;Alta
2014;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Suicidio;Accidental;2.89;Muy bajo;22.8;Alta
2014;Mujeres;España;Castellón;PROVINCIA;Castellón;Suicidio;Accidental;3.45;Muy bajo;22.5;Alta
2014;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Suicidio;Accidental;2.35;Muy bajo;22.1;Alta
2014;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Suicidio;Accidental;3.93;Muy bajo;23.0;Alta
2014;Mujeres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;Accidental;3.88;Muy bajo;22.7;Alta
2014;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Suicidio;Accidental;5.85;Muy bajo;23.6;Alta
2014;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Suicidio;Accidental;3.26;Muy bajo;24.4;Alta
2014;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Suicidio;Accidental;9.46;Muy bajo;22.9;Alta
2014;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Suicidio;Accidental;6.24;Muy bajo;22.8;Alta
2014;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Suicidio;Accidental;3.6;Muy bajo;22.3;Alta
2014;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Suicidio;Accidental;2.33;Muy bajo;22.6;Alta
2014;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Suicidio;Accidental;3.03;Muy bajo;22.1;Alta
2014;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Suicidio;Accidental;2.57;Muy bajo;22.8;Alta
2014;Mujeres;España;Valencia;PROVINCIA;Valencia;Suicidio;Accidental;3.89;Muy bajo;22.6;Alta
2014;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Suicidio;Accidental;2.68;Muy bajo;22.2;Alta
2014;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Suicidio;Accidental;3.9;Muy bajo;22.8;Alta
2014;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Suicidio;Accidental;3.84;Muy bajo;21.7;Alta
2014;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Suicidio;Accidental;4.13;Muy bajo;21.8;Alta
2015;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Suicidio;Accidental;7.14;Muy bajo;20.8;Media
2015;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Suicidio;Accidental;6.1;Muy bajo;20.2;Media
2015;Ambos sexos;España;Alicante;PROVINCIA;Alicante;Suicidio;Accidental;7.22;Muy bajo;20.8;Media
2015;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Suicidio;Accidental;6.68;Muy bajo;20.4;Media
2015;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Suicidio;Accidental;6.0;Muy bajo;20.9;Media
2015;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Suicidio;Accidental;8.8;Muy bajo;20.0;Media
2015;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Suicidio;Accidental;9.41;Muy bajo;20.8;Media
2015;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Suicidio;Accidental;4.18;Muy bajo;19.8;Media
2015;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Suicidio;Accidental;9.96;Muy bajo;20.6;Media
2015;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Suicidio;Accidental;9.75;Muy bajo;22.4;Alta
2015;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Suicidio;Accidental;8.58;Muy bajo;20.4;Media
2015;Ambos sexos;España;Castellón;PROVINCIA;Castellón;Suicidio;Accidental;7.08;Muy bajo;20.5;Media
2015;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Suicidio;Accidental;5.92;Muy bajo;20.2;Media
2015;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Suicidio;Accidental;7.1;Muy bajo;20.7;Media
2015;Ambos sexos;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;Accidental;6.72;Muy bajo;20.5;Media
2015;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Suicidio;Accidental;5.66;Muy bajo;21.2;Alta
2015;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Suicidio;Accidental;6.01;Muy bajo;21.8;Alta
2015;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Suicidio;Accidental;6.67;Muy bajo;20.5;Media
2015;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Suicidio;Accidental;6.49;Muy bajo;19.7;Media
2015;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Suicidio;Accidental;7.74;Muy bajo;19.9;Media
2015;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Suicidio;Accidental;14.96;Muy bajo;20.6;Media
2015;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Suicidio;Accidental;6.35;Muy bajo;19.6;Media
2015;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Suicidio;Accidental;4.62;Muy bajo;20.2;Media
2015;Ambos sexos;España;Valencia;PROVINCIA;Valencia;Suicidio;Accidental;6.25;Muy bajo;20.4;Media
2015;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Suicidio;Accidental;6.88;Muy bajo;20.6;Media
2015;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Suicidio;Accidental;4.46;Muy bajo;20.8;Media
2015;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Suicidio;Accidental;6.61;Muy bajo;19.7;Media
2015;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Suicidio;Accidental;4.59;Muy bajo;19.7;Media
2015;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Suicidio;Accidental;10.58;Muy bajo;18.3;Baja
2015;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Suicidio;Accidental;12.25;Muy bajo;18.3;Baja
2015;Hombres;España;Alicante;PROVINCIA;Alicante;Suicidio;Accidental;12.18;Muy bajo;18.9;Baja
2015;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Suicidio;Accidental;11.01;Muy bajo;18.5;Baja
2015;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Suicidio;Accidental;12.51;Muy bajo;19.1;Media
2015;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Suicidio;Accidental;15.43;Muy bajo;17.3;Baja
2015;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Suicidio;Accidental;14.63;Muy bajo;18.9;Baja
2015;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Suicidio;Accidental;9.2;Muy bajo;17.5;Baja
2015;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Suicidio;Accidental;15.86;Muy bajo;18.6;Baja
2015;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Suicidio;Accidental;16.93;Muy bajo;21.1;Alta
2015;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Suicidio;Accidental;15.06;Muy bajo;18.2;Baja
2015;Hombres;España;Castellón;PROVINCIA;Castellón;Suicidio;Accidental;11.99;Muy bajo;18.6;Baja
2015;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Suicidio;Accidental;7.85;Muy bajo;18.4;Baja
2015;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Suicidio;Accidental;15.02;Muy bajo;19.2;Media
2015;Hombres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;Accidental;11.06;Muy bajo;18.5;Baja
2015;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Suicidio;Accidental;9.37;Muy bajo;18.7;Baja
2015;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Suicidio;Accidental;8.28;Muy bajo;18.9;Baja
2015;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Suicidio;Accidental;11.47;Muy bajo;18.6;Baja
2015;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Suicidio;Accidental;12.42;Muy bajo;17.1;Baja
2015;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Suicidio;Accidental;11.6;Muy bajo;18.0;Baja
2015;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Suicidio;Accidental;22.99;Muy bajo;18.9;Baja
2015;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Suicidio;Accidental;8.72;Muy bajo;17.4;Baja
2015;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Suicidio;Accidental;7.35;Muy bajo;18.5;Baja
2015;Hombres;España;Valencia;PROVINCIA;Valencia;Suicidio;Accidental;9.93;Muy bajo;18.2;Baja
2015;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Suicidio;Accidental;10.98;Muy bajo;18.4;Baja
2015;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Suicidio;Accidental;7.29;Muy bajo;18.6;Baja
2015;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Suicidio;Accidental;11.21;Muy bajo;18.2;Baja
2015;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Suicidio;Accidental;8.17;Muy bajo;17.8;Baja
2015;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Suicidio;Accidental;4.28;Muy bajo;22.9;Alta
2015;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Suicidio;Accidental;1.33;Muy bajo;21.8;Alta
2015;Mujeres;España;Alicante;PROVINCIA;Alicante;Suicidio;Accidental;2.79;Muy bajo;22.5;Alta
2015;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Suicidio;Accidental;2.89;Muy bajo;22.1;Alta
2015;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Suicidio;Accidental;0.0;Sin casos;22.6;Alta
2015;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Suicidio;Accidental;2.79;Muy bajo;22.8;Alta
2015;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Suicidio;Accidental;4.87;Muy bajo;22.6;Alta
2015;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Suicidio;Accidental;0.0;Sin casos;22.1;Alta
2015;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Suicidio;Accidental;5.19;Muy bajo;22.4;Alta
2015;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Suicidio;Accidental;2.69;Muy bajo;23.8;Alta
2015;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Suicidio;Accidental;2.57;Muy bajo;22.5;Alta
2015;Mujeres;España;Castellón;PROVINCIA;Castellón;Suicidio;Accidental;2.57;Muy bajo;22.3;Alta
2015;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Suicidio;Accidental;4.4;Muy bajo;21.9;Alta
2015;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Suicidio;Accidental;0.0;Sin casos;22.1;Alta
2015;Mujeres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;Accidental;2.84;Muy bajo;22.4;Alta
2015;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Suicidio;Accidental;2.14;Muy bajo;23.2;Alta
2015;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Suicidio;Accidental;3.8;Muy bajo;24.1;Alta
2015;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Suicidio;Accidental;2.07;Muy bajo;22.3;Alta
2015;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Suicidio;Accidental;1.01;Muy bajo;22.0;Alta
2015;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Suicidio;Accidental;3.83;Muy bajo;21.6;Alta
2015;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Suicidio;Accidental;6.43;Muy bajo;22.3;Alta
2015;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Suicidio;Accidental;4.45;Muy bajo;21.7;Alta
2015;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Suicidio;Accidental;2.64;Muy bajo;21.8;Alta
2015;Mujeres;España;Valencia;PROVINCIA;Valencia;Suicidio;Accidental;2.9;Muy bajo;22.3;Alta
2015;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Suicidio;Accidental;3.13;Muy bajo;22.4;Alta
2015;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Suicidio;Accidental;2.52;Muy bajo;22.7;Alta
2015;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Suicidio;Accidental;2.47;Muy bajo;21.1;Alta
2015;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Suicidio;Accidental;0.92;Muy bajo;21.4;Alta
2016;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Suicidio;Accidental;7.67;Muy bajo;21.3;Alta
2016;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Suicidio;Accidental;12.2;Muy bajo;21.4;Alta
2016;Ambos sexos;España;Alicante;PROVINCIA;Alicante;Suicidio;Accidental;7.8;Muy bajo;21.2;Alta
2016;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Suicidio;Accidental;11.51;Muy bajo;21.0;Alta
2016;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Suicidio;Accidental;5.79;Muy bajo;21.3;Alta
2016;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Suicidio;Accidental;6.82;Muy bajo;21.2;Alta
2016;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Suicidio;Accidental;12.16;Muy bajo;21.2;Alta
2016;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Suicidio;Accidental;3.64;Muy bajo;21.0;Alta
2016;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Suicidio;Accidental;5.96;Muy bajo;21.4;Alta
2016;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Suicidio;Accidental;6.79;Muy bajo;22.8;Alta
2016;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Suicidio;Accidental;5.57;Muy bajo;21.0;Alta
2016;Ambos sexos;España;Castellón;PROVINCIA;Castellón;Suicidio;Accidental;5.48;Muy bajo;21.1;Alta
2016;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Suicidio;Accidental;6.97;Muy bajo;20.7;Media
2016;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Suicidio;Accidental;4.58;Muy bajo;21.7;Alta
2016;Ambos sexos;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;Accidental;6.63;Muy bajo;21.0;Alta
2016;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Suicidio;Accidental;6.82;Muy bajo;21.8;Alta
2016;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Suicidio;Accidental;3.59;Muy bajo;22.9;Alta
2016;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Suicidio;Accidental;9.28;Muy bajo;21.0;Alta
2016;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Suicidio;Accidental;8.82;Muy bajo;20.2;Media
2016;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Suicidio;Accidental;6.06;Muy bajo;20.5;Media
2016;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Suicidio;Accidental;5.08;Muy bajo;21.2;Alta
2016;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Suicidio;Accidental;7.62;Muy bajo;20.1;Media
2016;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Suicidio;Accidental;2.67;Muy bajo;20.8;Media
2016;Ambos sexos;España;Valencia;PROVINCIA;Valencia;Suicidio;Accidental;6.04;Muy bajo;20.9;Media
2016;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Suicidio;Accidental;6.65;Muy bajo;20.8;Media
2016;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Suicidio;Accidental;6.01;Muy bajo;21.2;Alta
2016;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Suicidio;Accidental;5.7;Muy bajo;20.3;Media
2016;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Suicidio;Accidental;4.83;Muy bajo;20.4;Media
2016;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Suicidio;Accidental;11.83;Muy bajo;18.8;Baja
2016;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Suicidio;Accidental;17.78;Muy bajo;19.3;Media
2016;Hombres;España;Alicante;PROVINCIA;Alicante;Suicidio;Accidental;12.46;Muy bajo;19.4;Media
2016;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Suicidio;Accidental;20.71;Muy bajo;19.0;Media
2016;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Suicidio;Accidental;9.28;Muy bajo;19.9;Media
2016;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Suicidio;Accidental;12.34;Muy bajo;18.8;Baja
2016;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Suicidio;Accidental;15.74;Muy bajo;19.3;Media
2016;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Suicidio;Accidental;3.2;Muy bajo;19.6;Media
2016;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Suicidio;Accidental;8.98;Muy bajo;19.0;Media
2016;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Suicidio;Accidental;13.12;Muy bajo;20.9;Media
2016;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Suicidio;Accidental;10.18;Muy bajo;19.0;Media
2016;Hombres;España;Castellón;PROVINCIA;Castellón;Suicidio;Accidental;9.65;Muy bajo;19.1;Media
2016;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Suicidio;Accidental;12.4;Muy bajo;18.8;Baja
2016;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Suicidio;Accidental;7.02;Muy bajo;19.7;Media
2016;Hombres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;Accidental;10.63;Muy bajo;19.0;Media
2016;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Suicidio;Accidental;12.27;Muy bajo;19.6;Media
2016;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Suicidio;Accidental;4.8;Muy bajo;20.0;Media
2016;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Suicidio;Accidental;16.77;Muy bajo;19.3;Media
2016;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Suicidio;Accidental;14.6;Muy bajo;17.5;Baja
2016;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Suicidio;Accidental;11.24;Muy bajo;19.1;Media
2016;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Suicidio;Accidental;7.23;Muy bajo;19.1;Media
2016;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Suicidio;Accidental;10.95;Muy bajo;18.3;Baja
2016;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Suicidio;Accidental;3.93;Muy bajo;18.8;Baja
2016;Hombres;España;Valencia;PROVINCIA;Valencia;Suicidio;Accidental;9.49;Muy bajo;18.7;Baja
2016;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Suicidio;Accidental;11.02;Muy bajo;18.5;Baja
2016;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Suicidio;Accidental;8.71;Muy bajo;18.8;Baja
2016;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Suicidio;Accidental;7.93;Muy bajo;18.3;Baja
2016;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Suicidio;Accidental;6.81;Muy bajo;18.6;Baja
2016;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Suicidio;Accidental;4.08;Muy bajo;23.6;Alta
2016;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Suicidio;Accidental;6.9;Muy bajo;23.3;Alta
2016;Mujeres;España;Alicante;PROVINCIA;Alicante;Suicidio;Accidental;3.63;Muy bajo;23.0;Alta
2016;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Suicidio;Accidental;4.04;Muy bajo;22.7;Alta
2016;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Suicidio;Accidental;2.72;Muy bajo;22.5;Alta
2016;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Suicidio;Accidental;1.67;Muy bajo;23.4;Alta
2016;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Suicidio;Accidental;8.67;Muy bajo;23.1;Alta
2016;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Suicidio;Accidental;4.18;Muy bajo;22.3;Alta
2016;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Suicidio;Accidental;3.48;Muy bajo;23.4;Alta
2016;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Suicidio;Accidental;1.11;Muy bajo;24.6;Alta
2016;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Suicidio;Accidental;1.55;Muy bajo;22.9;Alta
2016;Mujeres;España;Castellón;PROVINCIA;Castellón;Suicidio;Accidental;1.7;Muy bajo;22.9;Alta
2016;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Suicidio;Accidental;1.93;Muy bajo;22.5;Alta
2016;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Suicidio;Accidental;2.53;Muy bajo;23.8;Alta
2016;Mujeres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;Accidental;3.14;Muy bajo;22.9;Alta
2016;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Suicidio;Accidental;2.5;Muy bajo;23.5;Alta
2016;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Suicidio;Accidental;2.68;Muy bajo;25.2;Alta
2016;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Suicidio;Accidental;2.05;Muy bajo;22.6;Alta
2016;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Suicidio;Accidental;4.08;Muy bajo;22.9;Alta
2016;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Suicidio;Accidental;1.15;Muy bajo;21.7;Alta
2016;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Suicidio;Accidental;3.87;Muy bajo;23.3;Alta
2016;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Suicidio;Accidental;4.78;Muy bajo;21.8;Alta
2016;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Suicidio;Accidental;1.34;Muy bajo;22.7;Alta
2016;Mujeres;España;Valencia;PROVINCIA;Valencia;Suicidio;Accidental;3.12;Muy bajo;22.8;Alta
2016;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Suicidio;Accidental;2.66;Muy bajo;22.6;Alta
2016;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Suicidio;Accidental;3.75;Muy bajo;23.3;Alta
